Dates,SPX_MOV_AVG_200D,SPX_RSI_14D,SPX_MOV_AVG_50D,SPX_PX_LAST,SPX_PX_OPEN,SPX_PX_HIGH,SPX_PX_LOW,SPX_PX_VOLUME,SPX_VOLATILITY_30D,SPX_BETA_ADJ_OVERRIDABLE,SPX_PX_HIGH_LOW_DIFFERENCE,CONCCONF_PX_LAST,NAPMPMI_PX_LAST,SPXINDEX_PE_RATIO,SPXINDEX_PX_TO_BOOK_RATIO,SPXINDEX_PX_TO_SALES_RATIO,SPXINDEX_EARN_YLD,USGG10YR_PX_LAST,VIX_PX_LAST
2024-01-30,4430.5,74.69,4703.94,4924.97,4925.89,4931.09,4916.27,648000000.0,9.93,1.09,14.82,108.0,47.1,23.7534,4.6388,2.6706,4.2099,4.0319,13.31
2024-01-31,4434.04,57.75,4710.69,4845.65,4899.19,4906.75,4845.15,1080000000.0,11.2,1.09,61.6,110.9,49.1,23.3708,4.5641,2.6276,4.2788,3.9124,14.35
2024-02-01,4437.82,64.39,4718.54,4906.19,4861.11,4906.97,4853.52,721000000.0,11.64,1.09,53.45,110.9,49.1,23.6628,4.6212,2.6605,4.226,3.8802,13.88
2024-02-02,4441.83,68.94,4726.76,4958.61,4916.06,4975.29,4907.99,743000000.0,10.91,1.09,67.3,110.9,49.1,23.9156,4.6705,2.6889,4.1814,4.0199,13.85
2024-02-05,4445.78,66.2,4734.85,4942.81,4957.19,4957.19,4918.09,700000000.0,10.69,1.09,39.1,110.9,49.1,23.8394,4.6557,2.6803,4.1947,4.1579,13.67
2024-02-06,4449.9,67.21,4742.8,4954.23,4950.16,4957.77,4934.88,636000000.0,10.69,1.09,22.89,110.9,49.1,23.8945,4.6664,2.6865,4.1851,4.1,13.06
2024-02-07,4454.21,70.61,4751.52,4995.06,4973.05,4999.89,4969.05,693000000.0,10.85,1.09,30.84,110.9,49.1,24.0914,4.7049,2.7086,4.1509,4.1211,12.83
2024-02-08,4458.51,70.84,4760.47,4997.91,4995.16,5000.4,4987.09,641000000.0,10.86,1.09,13.31,110.9,49.1,24.1052,4.7075,2.7102,4.1485,4.154,12.79
2024-02-09,4463.29,73.1,4769.9,5026.61,5004.17,5030.06,5000.34,634000000.0,10.92,1.09,29.72,110.9,49.1,24.2436,4.7346,2.7258,4.1248,4.1754,12.93
2024-02-12,4468.11,72.1,4779.33,5021.84,5026.83,5048.39,5016.83,600000000.0,10.86,1.09,31.56,110.9,49.1,24.2206,4.7301,2.7232,4.1287,4.1793,13.93
2024-02-13,4472.2,59.49,4787.04,4953.17,4967.94,4971.3,4920.31,689000000.0,11.62,1.09,50.99,110.9,49.1,23.8894,4.6654,2.6859,4.186,4.3143,15.85
2024-02-14,4476.36,64.16,4795.16,5000.62,4976.44,5002.52,4956.45,645000000.0,11.47,1.09,46.07,110.9,49.1,24.1182,4.7101,2.7117,4.1462,4.2554,14.38
2024-02-15,4480.67,66.69,4804.35,5029.73,5003.14,5032.72,4999.44,668000000.0,11.39,1.09,33.28,110.9,49.1,24.2586,4.7375,2.7274,4.1222,4.23,14.01
2024-02-16,4485.1,62.73,4813.12,5005.57,5031.13,5038.7,4999.52,683000000.0,11.6,1.09,39.18,110.9,49.1,24.1419,4.7148,2.7143,4.1422,4.2792,14.24
2024-02-20,4489.52,58.1,4821.65,4975.51,4989.32,4993.71,4955.02,696000000.0,11.25,1.09,38.69,110.9,49.1,23.9969,4.6865,2.698,4.1672,4.2753,15.42
2024-02-21,4494.13,58.78,4829.57,4981.8,4963.03,4983.21,4946.0,619000000.0,11.21,1.09,37.21,110.9,49.1,23.7761,4.5883,2.6807,4.2059,4.3187,15.34
2024-02-22,4498.88,68.16,4839.22,5087.03,5038.83,5094.39,5038.83,729000000.0,12.57,1.09,55.56,110.9,49.1,24.264,4.6936,2.7366,4.1213,4.3207,14.54
2024-02-23,4503.63,68.29,4848.55,5088.8,5100.92,5111.06,5081.46,633000000.0,12.55,1.09,29.6,110.9,49.1,24.2825,4.6952,2.7375,4.1182,4.248,13.75
2024-02-26,4508.38,65.16,4857.07,5069.53,5093.0,5097.66,5068.91,624000000.0,12.67,1.09,28.75,110.9,49.1,24.1354,4.6659,2.7092,4.1433,4.2795,13.74
2024-02-27,4513.09,65.91,4864.49,5078.18,5074.6,5080.69,5057.29,575000000.0,12.55,1.09,23.4,110.9,49.1,24.1858,4.6756,2.7132,4.1347,4.3032,13.43
2024-02-28,4517.78,64.45,4871.49,5069.76,5067.2,5077.37,5058.35,564000000.0,12.37,1.09,19.02,110.9,49.1,24.2169,4.671,2.7089,4.1294,4.2639,13.84
2024-02-29,4522.64,66.94,4879.03,5096.27,5085.36,5104.99,5061.89,1290000000.0,12.25,1.09,43.1,104.8,47.8,24.3607,4.6949,2.7231,4.105,4.2502,13.4
2024-03-01,4527.65,70.39,4886.96,5137.08,5098.51,5140.33,5094.16,687000000.0,11.99,1.09,46.17,104.8,47.8,24.5557,4.7324,2.7449,4.0724,4.1798,13.11
2024-03-04,4532.75,69.22,4894.22,5130.95,5130.99,5149.67,5127.18,751000000.0,12.03,1.09,22.49,104.8,47.8,24.5264,4.7268,2.7417,4.0772,4.2131,13.49
2024-03-05,4537.35,60.07,4901.82,5078.65,5110.52,5114.54,5056.82,743000000.0,12.56,1.09,57.72,104.8,47.8,24.2718,4.6784,2.7134,4.12,4.1525,14.46
2024-03-06,4541.89,62.72,4908.98,5104.76,5108.03,5127.97,5092.22,700000000.0,12.6,1.09,35.75,104.8,47.8,24.3943,4.7025,2.7274,4.0993,4.102,14.5
2024-03-07,4546.71,67.41,4917.04,5157.36,5132.38,5165.62,5128.21,660000000.0,12.83,1.09,37.41,104.8,47.8,24.6835,4.726,2.7554,4.0513,4.0827,14.44
2024-03-08,4551.37,62.03,4924.02,5123.69,5164.46,5189.26,5117.5,678000000.0,13.05,1.09,71.76,104.8,47.8,24.5224,4.6952,2.7374,4.0779,4.0749,14.74
2024-03-11,4556.23,61.13,4930.74,5117.94,5111.96,5124.66,5091.14,603000000.0,12.94,1.09,33.52,104.8,47.8,24.4948,4.6899,2.7343,4.0825,4.0982,15.22
2024-03-12,4561.53,66.36,4938.58,5175.27,5134.3,5179.87,5114.48,639000000.0,13.25,1.09,65.39,104.8,47.8,24.7694,4.7428,2.765,4.0372,4.1507,13.84
2024-03-13,4566.6,64.73,4946.49,5165.31,5173.49,5179.14,5151.88,762000000.0,12.1,1.09,27.26,104.8,47.8,24.7217,4.7347,2.7597,4.045,4.1899,13.75
2024-03-14,4571.33,62.28,4954.64,5150.48,5175.14,5176.85,5123.3,831000000.0,11.76,1.09,53.55,104.8,47.8,24.65,4.7211,2.7518,4.0568,4.2903,14.4
2024-03-15,4575.88,57.04,4962.89,5117.09,5123.31,5136.86,5104.35,2700000000.0,11.67,1.09,32.51,104.8,47.8,24.4903,4.6905,2.7339,4.0832,4.3063,14.41
2024-03-18,4580.73,60.51,4972.1,5149.42,5154.77,5175.6,5145.47,784000000.0,11.69,1.09,30.13,104.8,47.8,24.6451,4.7202,2.7512,4.0576,4.3242,14.33
2024-03-19,4585.52,63.37,4981.73,5178.51,5139.09,5180.31,5131.59,743000000.0,11.76,1.09,48.72,104.8,47.8,24.7843,4.7468,2.7668,4.0348,4.2925,13.82
2024-03-20,4590.23,67.4,4990.95,5224.62,5181.69,5226.19,5171.55,659000000.0,11.79,1.09,54.64,104.8,47.8,25.005,4.7891,2.7914,3.9992,4.2728,13.04
2024-03-21,4595.07,68.76,5000.65,5241.53,5253.43,5261.1,5240.66,718000000.0,11.8,1.09,20.44,104.8,47.8,25.084,4.8053,2.7999,3.9866,4.2669,12.92
2024-03-22,4599.82,67.44,5009.67,5234.18,5242.48,5246.09,5229.87,589000000.0,11.76,1.09,16.22,104.8,47.8,25.0472,4.7986,2.796,3.9925,4.1981,13.06
2024-03-25,4604.57,64.55,5018.43,5218.19,5219.52,5229.09,5216.09,603000000.0,11.82,1.09,13.0,104.8,47.8,24.9707,4.7839,2.7875,4.0047,4.2454,13.19
2024-03-26,4609.12,61.94,5026.82,5203.58,5228.85,5235.16,5203.42,671000000.0,10.94,1.09,31.74,104.8,47.8,24.9007,4.7705,2.7797,4.0159,4.2316,13.24
2024-03-27,4613.87,66.43,5036.47,5248.49,5226.31,5249.26,5213.92,648000000.0,10.88,1.09,35.34,104.8,47.8,25.1157,4.8117,2.8037,3.9816,4.1903,12.78
2024-03-28,4618.45,66.98,5046.77,5254.35,5248.03,5264.85,5245.82,787000000.0,10.81,1.09,19.03,104.8,47.8,25.1437,4.8171,2.8068,3.9771,4.2003,13.01
2024-04-01,4622.82,64.92,5056.03,5243.77,5257.97,5263.95,5229.2,561000000.0,10.69,1.09,34.75,103.1,50.3,25.0931,4.8074,2.8011,3.9852,4.3092,13.65
2024-04-02,4626.99,58.02,5063.35,5205.81,5204.29,5208.34,5184.05,731000000.0,10.78,1.09,24.29,103.1,50.3,24.9114,4.7726,2.7809,4.0142,4.3491,14.61
2024-04-03,4630.92,58.73,5070.57,5211.49,5194.37,5228.75,5194.37,658000000.0,10.78,1.09,34.38,103.1,50.3,24.9379,4.7778,2.7839,4.01,4.3472,14.33
2024-04-04,4634.6,48.72,5076.22,5147.21,5244.05,5256.59,5146.06,718000000.0,9.8,1.09,110.53,103.1,50.3,24.6303,4.7188,2.7496,4.06,4.3094,16.35
2024-04-05,4638.68,55.91,5082.94,5204.34,5158.95,5222.18,5157.21,614000000.0,10.3,1.08,64.97,103.1,50.3,24.9037,4.7712,2.7801,4.0155,4.4016,16.03
2024-04-08,4642.86,55.62,5089.1,5202.39,5211.37,5219.57,5197.35,559000000.0,10.21,1.08,22.22,103.1,50.3,24.8944,4.7694,2.779,4.017,4.4198,15.19
2024-04-09,4647.0,56.55,5095.48,5209.91,5217.03,5224.81,5160.78,568000000.0,10.21,1.08,64.03,103.1,50.3,24.9303,4.7763,2.7831,4.0112,4.3616,14.98
2024-04-10,4651.07,49.3,5100.14,5160.64,5167.88,5178.43,5138.7,645000000.0,10.65,1.08,39.73,103.1,50.3,24.6946,4.7312,2.7567,4.0495,4.5435,15.8
2024-04-11,4655.42,54.23,5105.62,5199.06,5172.95,5211.78,5138.77,642000000.0,10.76,1.08,73.01,103.1,50.3,24.8784,4.7664,2.7773,4.0195,4.5865,14.91
2024-04-12,4659.14,44.96,5111.17,5123.41,5171.51,5175.03,5107.94,665000000.0,11.45,1.08,67.09,103.1,50.3,24.5164,4.697,2.7368,4.0789,4.5216,17.31
2024-04-15,4662.57,39.1,5114.29,5061.82,5149.67,5168.43,5052.47,685000000.0,12.0,1.08,115.96,103.1,50.3,24.2217,4.6406,2.7039,4.1285,4.6014,19.23
2024-04-16,4665.84,38.2,5116.14,5051.41,5064.59,5079.84,5039.83,630000000.0,11.62,1.08,40.01,103.1,50.3,24.1732,4.6311,2.6984,4.1368,4.6674,18.4
2024-04-17,4668.7,35.7,5117.73,5022.21,5068.97,5077.96,5007.25,626000000.0,11.62,1.08,70.71,103.1,50.3,24.0334,4.6043,2.6828,4.1609,4.5873,18.21
2024-04-18,4671.48,34.77,5118.87,5011.12,5031.52,5056.66,5001.89,610000000.0,11.13,1.08,54.77,103.1,50.3,23.9804,4.5941,2.6769,4.1701,4.6326,18.0
2024-04-19,4674.08,31.29,5118.31,4967.23,5005.44,5019.02,4953.56,865000000.0,11.25,1.08,65.46,103.1,50.3,23.7703,4.5539,2.6534,4.2069,4.6207,18.71
2024-04-22,4677.08,37.9,5118.57,5010.6,4987.33,5038.84,4969.4,662000000.0,11.63,1.09,69.44,103.1,50.3,23.9779,4.5937,2.6766,4.1705,4.6085,16.94
2024-04-23,4680.43,45.67,5119.44,5070.55,5028.85,5076.12,5027.96,652000000.0,11.7,1.09,48.16,103.1,50.3,24.2648,4.6486,2.7086,4.1212,4.6004,15.69
2024-04-24,4683.74,45.8,5120.44,5071.63,5084.86,5089.48,5047.02,720000000.0,11.7,1.09,42.46,103.1,50.3,24.2699,4.6496,2.7092,4.1203,4.6417,15.97
2024-04-25,4686.79,43.37,5122.35,5048.42,5019.88,5057.75,4990.58,774000000.0,11.74,1.08,67.17,103.1,50.3,24.1588,4.6283,2.6968,4.1393,4.7039,15.37
2024-04-26,4689.93,49.75,5124.33,5099.96,5084.65,5114.62,5073.14,686000000.0,12.03,1.08,41.48,103.1,50.3,24.4055,4.6756,2.7243,4.0974,4.663,15.03
2024-04-29,4692.96,51.6,5126.06,5116.17,5114.13,5123.49,5088.65,663000000.0,11.91,1.08,34.84,103.1,50.3,24.4831,4.6904,2.733,4.0845,4.6136,14.67
2024-04-30,4695.61,43.12,5126.66,5035.69,5103.78,5110.83,5035.31,910000000.0,12.64,1.08,75.52,97.5,49.2,24.0979,4.6167,2.69,4.1497,4.6798,15.65
2024-05-01,4698.09,41.54,5127.52,5018.39,5029.03,5096.12,5013.45,809000000.0,12.29,1.08,82.67,97.5,49.2,24.0207,4.6008,2.6807,4.1631,4.6283,15.39
2024-05-02,4700.64,47.07,5129.17,5064.2,5049.32,5073.21,5011.05,740000000.0,12.61,1.08,62.16,97.5,49.2,24.24,4.6428,2.7052,4.1254,4.5811,14.68
2024-05-03,4703.45,53.63,5129.98,5127.79,5122.78,5139.12,5101.22,702000000.0,13.26,1.08,37.9,97.5,49.2,24.5443,4.7011,2.7392,4.0743,4.5077,13.49
2024-05-06,4706.68,58.27,5131.82,5180.74,5142.42,5181.0,5142.42,631000000.0,13.64,1.08,38.58,97.5,49.2,24.7978,4.7496,2.7675,4.0326,4.4874,13.49
2024-05-07,4709.93,58.85,5134.19,5187.7,5187.2,5200.23,5178.96,650000000.0,13.62,1.08,21.27,97.5,49.2,24.8311,4.756,2.7712,4.0272,4.457,13.23
2024-05-08,4713.1,58.84,5136.38,5187.67,5168.98,5191.95,5165.86,623000000.0,13.35,1.08,26.09,97.5,49.2,24.831,4.756,2.7712,4.0272,4.4937,13.0
2024-05-09,4716.33,61.23,5139.26,5214.08,5189.03,5215.3,5180.41,569000000.0,13.44,1.08,34.89,97.5,49.2,24.9574,4.7802,2.7853,4.0068,4.4531,12.69
2024-05-10,4719.61,62.0,5141.79,5222.68,5225.49,5239.66,5209.68,552000000.0,13.45,1.08,29.98,97.5,49.2,24.9985,4.7881,2.7899,4.0002,4.4963,12.55
2024-05-13,4723.03,61.8,5143.48,5221.42,5233.08,5237.26,5211.16,568000000.0,13.26,1.07,26.1,97.5,49.2,24.9925,4.7869,2.7892,4.0012,4.4865,13.6
2024-05-14,4726.35,64.22,5145.79,5246.68,5221.1,5250.37,5217.98,591000000.0,13.34,1.07,32.39,97.5,49.2,25.1134,4.8101,2.8027,3.9819,4.4394,13.42
2024-05-15,4729.95,69.31,5150.38,5308.15,5263.26,5311.76,5263.26,677000000.0,13.16,1.08,48.5,97.5,49.2,25.4076,4.8664,2.8355,3.9358,4.34,12.45
2024-05-16,4733.55,67.45,5154.23,5297.1,5310.07,5325.49,5296.19,657000000.0,12.82,1.08,29.3,97.5,49.2,25.3548,4.8563,2.8296,3.944,4.375,12.42
2024-05-17,4737.5,67.97,5157.15,5303.27,5303.1,5305.45,5283.59,633000000.0,12.82,1.07,21.86,97.5,49.2,25.3843,4.862,2.8329,3.9394,4.4198,11.99
2024-05-20,4741.53,68.39,5160.84,5308.13,5305.35,5325.32,5302.4,512000000.0,12.82,1.07,22.92,97.5,49.2,25.4076,4.8664,2.8355,3.9358,4.4433,12.15
2024-05-21,4745.75,69.58,5164.91,5321.41,5298.69,5324.32,5297.87,560000000.0,12.43,1.07,26.45,97.5,49.2,25.4711,4.8786,2.8426,3.926,4.412,11.86
2024-05-22,4749.69,66.65,5167.54,5307.01,5319.28,5323.18,5286.01,608000000.0,12.32,1.07,37.17,97.5,49.2,24.7444,4.8225,2.8016,4.0413,4.4218,12.29
2024-05-23,4753.53,59.35,5169.59,5267.84,5340.26,5341.88,5256.93,642000000.0,11.65,1.07,84.95,97.5,49.2,24.5797,4.7876,2.7809,4.0684,4.4767,12.77
2024-05-24,4757.72,63.41,5172.68,5304.72,5281.45,5311.65,5278.39,518000000.0,11.05,1.07,33.26,97.5,49.2,24.7517,4.8211,2.8004,4.0401,4.465,11.93
2024-05-28,4761.9,63.55,5176.45,5306.04,5315.91,5315.91,5280.89,632000000.0,11.0,1.07,35.02,97.5,49.2,24.7579,4.8223,2.801,4.0391,4.55,12.92
2024-05-29,4765.92,56.62,5178.81,5266.95,5278.73,5282.27,5262.7,649000000.0,11.11,1.07,19.57,97.5,49.2,24.5879,4.7866,2.7804,4.067,4.6117,14.28
2024-05-30,4769.65,51.72,5179.94,5235.48,5259.77,5260.21,5222.1,633000000.0,11.29,1.07,38.11,97.5,49.2,24.4453,4.7579,2.7638,4.0908,4.546,14.47
2024-05-31,4773.85,57.06,5181.0,5277.51,5243.21,5280.33,5191.68,1680000000.0,10.98,1.07,88.65,101.3,48.7,24.6419,4.796,2.786,4.0581,4.4985,12.92
2024-06-03,4778.24,57.77,5181.84,5283.4,5297.15,5302.11,5234.32,650000000.0,10.79,1.06,67.79,101.3,48.7,24.6693,4.8014,2.7891,4.0536,4.3884,13.11
2024-06-04,4782.85,58.75,5182.98,5291.34,5278.24,5298.8,5257.63,622000000.0,10.33,1.06,41.17,101.3,48.7,24.707,4.8084,2.7932,4.0474,4.3259,13.16
2024-06-05,4787.77,65.56,5185.7,5354.03,5314.48,5354.16,5297.64,627000000.0,10.77,1.06,56.52,101.3,48.7,24.999,4.8657,2.8263,4.0002,4.2755,12.63
2024-06-06,4792.53,65.37,5188.69,5352.96,5357.8,5362.35,5335.36,581000000.0,10.61,1.06,26.99,101.3,48.7,24.9955,4.8648,2.8257,4.0007,4.287,12.58
2024-06-07,4797.33,64.2,5190.66,5346.99,5343.81,5375.08,5331.33,541000000.0,10.34,1.06,43.75,101.3,48.7,24.9676,4.8597,2.8226,4.0052,4.4335,12.22
2024-06-10,4801.95,65.72,5192.79,5360.79,5341.22,5365.79,5331.52,692000000.0,10.33,1.06,34.27,101.3,48.7,25.0338,4.8722,2.8299,3.9946,4.467,12.74
2024-06-11,4806.95,67.3,5195.42,5375.32,5353.0,5375.95,5327.25,654000000.0,8.8,1.06,48.7,101.3,48.7,25.1017,4.8854,2.8375,3.9838,4.404,12.85
2024-06-12,4812.03,71.72,5199.72,5421.03,5409.13,5447.25,5409.13,735000000.0,8.81,1.06,38.12,101.3,48.7,25.3508,4.9229,2.8616,3.9446,4.316,12.04
2024-06-13,4817.03,72.81,5204.17,5433.74,5441.93,5441.93,5402.51,671000000.0,8.58,1.06,39.42,101.3,48.7,25.4103,4.9345,2.8683,3.9354,4.2442,11.94
2024-06-14,4821.7,72.31,5209.85,5431.6,5424.08,5432.39,5403.75,607000000.0,8.03,1.06,28.64,101.3,48.7,25.4003,4.9325,2.8672,3.937,4.2209,12.66
2024-06-17,4826.49,75.85,5215.23,5473.23,5431.11,5488.5,5420.4,688000000.0,7.81,1.05,68.1,101.3,48.7,25.5949,4.9703,2.8891,3.907,4.2809,12.75
2024-06-18,4831.39,76.9,5220.93,5487.03,5476.15,5490.38,5471.32,735000000.0,7.81,1.05,19.06,101.3,48.7,25.6594,4.9829,2.8964,3.8972,4.2227,12.3
2024-06-20,4836.17,73.43,5226.19,5473.17,5499.99,5505.53,5455.56,861000000.0,7.9,1.05,49.97,101.3,48.7,25.5933,4.9649,2.8891,3.9073,4.2594,13.28
2024-06-21,4841.01,71.3,5232.27,5464.62,5466.77,5478.31,5452.03,2680000000.0,7.9,1.05,26.28,101.3,48.7,25.5533,4.9571,2.8846,3.9134,4.2554,13.2
2024-06-24,4845.92,67.18,5237.25,5447.87,5459.58,5490.66,5447.59,799000000.0,8.03,1.05,43.07,101.3,48.7,25.475,4.9419,2.8757,3.9254,4.2321,13.33
2024-06-25,4851.02,69.6,5244.16,5469.3,5460.73,5472.88,5446.56,787000000.0,8.04,1.05,26.32,101.3,48.7,25.5752,4.9614,2.887,3.91,4.2476,12.84
2024-06-26,4856.12,70.54,5252.49,5477.9,5460.71,5483.14,5451.87,717000000.0,7.98,1.05,31.27,101.3,48.7,25.6154,4.9692,2.8916,3.9039,4.3294,12.55
2024-06-27,4861.09,71.09,5261.11,5482.87,5473.59,5490.81,5467.54,707000000.0,7.33,1.05,23.27,101.3,48.7,25.6387,4.9737,2.8942,3.9004,4.2864,12.24
2024-06-28,4866.09,65.13,5269.88,5460.48,5488.48,5523.64,5451.12,1650000000.0,7.43,1.05,72.52,101.3,48.7,25.534,4.9534,2.8824,3.9164,4.3961,12.44
2024-07-01,4871.13,67.07,5279.16,5475.09,5471.08,5479.55,5446.53,646000000.0,7.45,1.05,33.02,97.8,48.5,25.5713,4.9666,2.8839,3.9106,4.4613,12.22
2024-07-02,4876.15,71.09,5290.0,5509.01,5461.84,5509.69,5458.43,668000000.0,7.6,1.05,51.26,97.8,48.5,25.7297,4.9974,2.9018,3.8866,4.4316,12.03
2024-07-03,4881.58,73.93,5300.52,5537.02,5507.44,5539.27,5507.42,436000000.0,7.68,1.05,31.85,97.8,48.5,25.8605,5.0228,2.9165,3.8669,4.3587,12.09
2024-07-05,4887.15,76.59,5310.46,5567.19,5537.91,5570.33,5531.63,680000000.0,7.67,1.05,38.7,97.8,48.5,26.0014,5.0502,2.9324,3.8459,4.2784,12.48
2024-07-08,4892.79,77.06,5320.48,5572.85,5572.75,5583.11,5562.51,667000000.0,7.14,1.05,20.6,97.8,48.5,26.0279,5.0553,2.9354,3.842,4.2783,12.37
2024-07-09,4898.67,77.42,5331.05,5576.98,5584.24,5590.75,5574.57,636000000.0,6.97,1.05,16.18,97.8,48.5,26.0472,5.0591,2.9376,3.8392,4.2959,12.51
2024-07-10,4905.18,81.67,5341.73,5633.91,5591.26,5635.39,5586.44,642000000.0,7.4,1.05,48.95,97.8,48.5,26.313,5.1107,2.9675,3.8004,4.2841,12.85
2024-07-11,4911.51,69.46,5351.1,5584.54,5635.21,5642.45,5576.53,793000000.0,7.57,1.05,65.92,97.8,48.5,26.0825,5.0659,2.9415,3.834,4.2101,12.92
2024-07-12,4917.9,72.25,5362.69,5615.35,5590.76,5655.56,5590.44,691000000.0,7.22,1.05,65.12,97.8,48.5,26.2264,5.0939,2.9578,3.813,4.1829,12.46
2024-07-15,4924.69,73.58,5374.95,5631.22,5638.16,5666.94,5614.75,626000000.0,7.01,1.05,52.19,97.8,48.5,26.3005,5.1083,2.9661,3.8022,4.2294,13.12
2024-07-16,4931.65,76.37,5387.01,5667.2,5644.09,5669.67,5639.02,666000000.0,7.11,1.04,30.65,97.8,48.5,26.4685,5.1409,2.9851,3.7781,4.1576,13.19
2024-07-17,4938.09,61.15,5396.22,5588.27,5610.07,5622.49,5584.81,861000000.0,8.65,1.04,37.68,97.8,48.5,26.0999,5.0693,2.9435,3.8314,4.1576,14.48
2024-07-18,4944.37,54.66,5403.49,5544.59,5608.56,5614.05,5522.81,765000000.0,8.56,1.04,91.24,97.8,48.5,25.8959,5.0297,2.9205,3.8616,4.2021,15.93
2024-07-19,4950.46,49.53,5409.84,5505.0,5543.37,5557.5,5497.04,870000000.0,8.91,1.04,60.46,97.8,48.5,25.711,4.9938,2.8996,3.8894,4.2389,16.52
2024-07-22,4957.13,56.18,5417.38,5564.41,5544.54,5570.36,5529.04,699000000.0,9.35,1.04,41.32,97.8,48.5,25.9884,5.0477,2.9309,3.8479,4.2525,14.91
2024-07-23,4963.59,55.04,5424.21,5555.74,5565.3,5585.34,5550.9,626000000.0,9.38,1.04,34.44,97.8,48.5,25.948,5.0398,2.9264,3.8539,4.2506,14.72
2024-07-24,4969.44,41.57,5428.3,5427.13,5505.84,5508.04,5419.98,879000000.0,11.92,1.04,88.06,97.8,48.5,25.3473,4.9231,2.8586,3.9452,4.2838,18.04
2024-07-25,4974.89,39.32,5431.85,5399.22,5428.7,5491.59,5390.95,901000000.0,11.75,1.04,100.64,97.8,48.5,25.2169,4.8978,2.8439,3.9656,4.2407,18.46
2024-07-26,4980.51,46.06,5436.1,5459.1,5433.67,5488.32,5430.7,695000000.0,12.2,1.04,57.62,97.8,48.5,25.4966,4.9521,2.8755,3.9221,4.1939,16.39
2024-07-29,4986.03,46.54,5439.21,5463.54,5476.55,5487.74,5444.44,633000000.0,12.2,1.03,43.3,97.8,48.5,25.5173,4.9562,2.8778,3.9189,4.1744,16.6
2024-07-30,4991.33,43.99,5442.0,5436.44,5478.73,5489.46,5401.7,794000000.0,12.07,1.03,87.76,97.8,48.5,25.3908,4.9316,2.8635,3.9384,4.1394,17.69
2024-07-31,4997.2,52.79,5446.38,5522.3,5505.59,5551.51,5493.75,1070000000.0,12.96,1.03,57.76,101.9,46.8,25.7918,5.0095,2.9088,3.8772,4.0296,16.36
2024-08-01,5002.79,45.95,5449.15,5446.68,5537.84,5566.16,5410.42,927000000.0,13.6,1.03,155.74,101.9,46.8,25.4386,4.9409,2.8689,3.931,3.976,18.59
2024-08-02,5007.65,38.77,5449.65,5346.56,5376.63,5383.89,5302.03,1050000000.0,14.68,1.04,81.86,101.9,46.8,24.971,4.85,2.8162,4.0046,3.7904,23.39
2024-08-05,5011.72,30.55,5447.24,5186.33,5151.14,5250.89,5119.26,1190000000.0,17.15,1.04,131.63,101.9,46.8,24.2226,4.7047,2.7318,4.1284,3.7884,38.57
2024-08-06,5016.35,35.49,5446.68,5240.03,5206.42,5312.34,5193.56,912000000.0,17.45,1.04,118.78,101.9,46.8,24.4734,4.7534,2.7601,4.0861,3.8919,27.71
2024-08-07,5020.95,33.55,5444.58,5199.5,5293.13,5330.64,5195.54,829000000.0,17.52,1.04,135.1,101.9,46.8,24.2841,4.7166,2.7387,4.1179,3.9431,27.85
2024-08-08,5026.43,43.39,5444.84,5319.31,5252.57,5328.03,5233.85,769000000.0,19.0,1.04,94.18,101.9,46.8,24.8437,4.8253,2.8018,4.0252,3.9877,23.79
2024-08-09,5032.07,45.21,5446.39,5344.16,5314.66,5358.67,5300.84,588000000.0,19.05,1.04,57.83,101.9,46.8,24.9598,4.8479,2.8149,4.0064,3.9398,20.37
2024-08-12,5037.55,45.22,5448.56,5344.39,5351.88,5371.2,5324.37,615000000.0,19.02,1.04,46.83,101.9,46.8,24.9608,4.8481,2.815,4.0063,3.9035,20.71
2024-08-13,5043.79,51.72,5451.7,5434.43,5376.98,5436.5,5376.98,733000000.0,19.63,1.04,59.52,101.9,46.8,25.3814,4.9298,2.8625,3.9399,3.8428,18.12
2024-08-14,5050.38,53.1,5455.14,5455.21,5442.36,5463.22,5415.91,635000000.0,19.6,1.04,47.31,101.9,46.8,25.4854,4.9486,2.8734,3.9238,3.8352,16.19
2024-08-15,5057.51,58.52,5460.18,5543.22,5501.13,5546.23,5501.13,760000000.0,20.15,1.04,45.1,101.9,46.8,25.8966,5.0284,2.9198,3.8615,3.9131,15.23
2024-08-16,5064.44,59.15,5464.18,5554.25,5530.5,5561.98,5525.17,686000000.0,20.16,1.04,36.81,101.9,46.8,25.9481,5.0384,2.9256,3.8538,3.8826,14.8
2024-08-19,5071.52,62.21,5469.29,5608.25,5557.23,5608.3,5550.74,585000000.0,20.37,1.04,57.56,101.9,46.8,26.2004,5.0874,2.954,3.8167,3.8711,14.65
2024-08-20,5078.31,61.2,5474.29,5597.12,5602.88,5620.51,5585.5,555000000.0,20.14,1.04,35.01,101.9,46.8,26.1484,5.0773,2.9482,3.8243,3.8067,15.88
2024-08-21,5084.83,62.6,5479.49,5620.85,5603.09,5632.68,5591.57,551000000.0,20.0,1.04,41.11,101.9,46.8,26.2593,5.0989,2.9607,3.8082,3.801,16.27
2024-08-22,5090.89,57.83,5483.4,5570.64,5637.77,5643.22,5560.95,604000000.0,20.12,1.04,82.27,101.9,46.8,26.0247,5.0533,2.9342,3.8425,3.8521,17.55
